Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
184	5212.253	142.82344	5343.3315	4970.8096	4899.9795	1480.5292	5794.081	1282.0039	1000.0	876.2	735999	303.78464	128.7594	436.21954	-243.76291	303.78568	128.75444	434.8158	-201.19939	2.0871677	4.486736	83.46316	-13.109688	-303.70712	88.3438	18588.315880060196
185	4146.7446	1523.4567	5103.246	1509.497	5657.342	156.10579	5926.795	5445.515	1000.0	1000.0	739999	304.07104	128.82721	434.4432	-152.35686	304.0706	128.82693	432.88385	-166.19307	2.0794249	4.4920435	84.16907	-14.701635	-303.99326	89.15166	18706.223306655884
186	5318.1787	171.09305	5545.652	5105.7935	5347.114	82.25645	5515.891	5221.913	1000.0	1000.0	743999	305.23303	129.0232	435.47037	-182.84467	305.23444	129.01653	435.5452	-282.8772	2.188981	4.4911847	109.12065	-13.697928	-305.15396	90.45149	18821.70354104042
187	4702.3477	1020.7699	5347.6245	2935.599	5741.62	107.53002	5918.106	5513.0464	1000.0	1000.0	747999	305.76837	129.46977	437.78687	-143.70564	305.76877	129.47083	439.9002	-142.16573	2.1891878	4.5417614	109.39577	-14.689126	-305.67877	90.07194	18938.450074911118
188	5325.181	130.90259	5494.745	5173.9443	5598.79	124.95639	5797.4604	5350.125	1000.0	1000.0	751999	306.7788	129.3287	440.04868	-148.86287	306.7783	129.32913	439.2921	-208.23459	2.1081777	4.457628	83.223465	-15.995758	-306.68286	85.939	19055.283760547638
189	3314.3857	2248.7427	5515.4956	318.2804	5523.2217	144.01974	5760.512	5279.3647	840.0	1000.0	755999	307.1234	129.77313	437.33368	-159.5992	307.12427	129.76993	434.72476	-149.39267	2.1203804	4.483264	108.31203	-12.738731	-307.03143	88.49965	19172.655450344086
190	3796.9102	1762.368	5328.394	1155.1252	5429.5166	125.56926	5594.559	5231.958	846.6	1000.0	759999	308.09485	129.8012	436.3448	-141.693	308.0934	129.80763	441.41516	-164.77951	2.1809745	4.5228233	157.35075	-15.310833	-307.99374	90.31587	19294.381120443344
191	4189.249	2074.889	5480.7515	52.497875	5091.3057	1701.2114	5816.606	7.9352465	806.2	901.1	763999	308.94055	130.16252	439.34244	-266.321	308.94125	130.16402	438.6136	-187.42068	2.120945	4.5473228	131.24182	-13.753991	-308.8492	90.230064	19419.984775066376
192	4272.747	2138.0532	5581.275	8.620949	5536.4644	95.17315	5786.4624	5450.9155	803.8	1000.0	767999	309.89005	129.9694	440.00092	-258.58832	309.89062	129.96742	437.43182	-172.33495	2.2302456	4.5288596	130.23306	-13.629395	-309.82663	90.36126	19546.198112487793
193	5392.4473	108.17278	5571.0977	5299.4023	5818.2783	109.24361	5955.08	5616.55	1000.0	1000.0	771999	310.98727	130.26735	439.70398	-201.72958	310.98785	130.25877	439.68756	-152.37486	2.1727848	4.4545474	130.18251	-13.7673435	-310.8975	86.64599	19668.915459156036
194	5313.21	159.63173	5542.2236	5100.9443	5773.3296	125.28707	5974.7866	5596.1943	1000.0	1000.0	775999	311.94226	130.42155	440.6991	-167.30591	311.94183	130.4232	440.7011	-330.39923	2.1800072	4.4872766	109.040115	-13.951647	-311.85327	89.656845	19794.769217014313
195	4736.8916	509.15555	5242.411	4118.9536	5710.1094	155.51495	5958.4336	5374.9976	919.0	1000.0	779999	312.73642	130.51271	440.51108	-135.483	312.73743	130.51172	444.74683	-167.12102	2.1666048	4.466401	144.10461	-15.913245	-312.60956	88.6373	19913.449857234955
196	5303.411	209.43211	5532.1216	4967.976	4800.6562	1720.2339	5888.2183	14.808103	1000.0	851.0	783999	313.0281	130.63531	443.16895	-290.89966	313.028	130.63135	442.45575	-189.91324	2.197568	4.451535	87.91567	-14.974525	-312.8908	94.478485	20027.959521770477
197	4555.7607	1390.9773	5344.532	1776.1545	4767.3467	1424.2966	5726.7007	1720.4182	869.2	853.0	787999	313.24353	130.56398	440.6893	-255.52066	313.24335	130.56805	439.43845	-190.14359	2.2539003	4.5139093	147.52696	-13.319895	-313.11685	93.05789	20141.806260585785
198	5322.7188	117.76142	5459.9824	5189.527	5476.2837	149.74013	5821.478	5202.579	1000.0	1000.0	791999	314.11047	130.48196	444.8586	-147.79012	314.111	130.48077	446.37704	-168.47021	2.2080946	4.4599733	99.374146	-16.930313	-313.98514	93.97208	20257.38098049164
199	5329.194	128.84473	5475.5396	5133.139	5793.1304	105.102	5953.1074	5640.333	1000.0	1000.0	795999	314.18594	130.7074	443.29272	-190.81024	314.18628	130.70132	440.41324	-267.2464	2.1987402	4.4781365	87.40668	-13.653783	-314.0359	96.38061	20371.537789583206
200	5343.2617	211.1687	5554.6006	5040.541	5699.8696	135.84132	5916.6567	5482.292	1000.0	1000.0	799999	314.6999	130.67842	440.79803	-153.36949	314.6993	130.67792	440.78827	-186.54005	2.195437	4.4806476	76.707466	-13.649053	-314.5427	95.16983	20485.349631786346
201	5220.6167	81.383446	5344.4395	5140.058	5193.343	1491.978	5932.35	738.8135	1000.0	915.0	803999	315.7939	130.52826	442.85638	-176.28502	315.79495	130.52603	440.89474	-144.30692	2.2008166	4.4927754	84.05312	-14.348236	-315.6625	89.560905	20597.011234998703
202	5444.1343	106.290184	5606.5625	5332.4897	5658.983	99.80653	5814.5884	5474.7607	1000.0	1000.0	807999	316.18546	130.54337	441.51144	-226.98383	316.18604	130.54077	442.24023	-182.02309	2.2029085	4.4557924	74.85021	-14.861393	-316.042	89.5831	20709.649861097336
203	5370.07	115.354256	5484.617	5178.5103	5562.221	435.30344	5963.6235	4369.384	1000.0	975.9	811999	317.0713	130.75449	443.6728	-209.3299	317.07175	130.75475	440.93408	-267.12424	2.1942766	4.490773	108.08211	-14.04791	-316.92804	89.19654	20822.096604585648
204	5264.1025	181.87842	5556.716	5066.552	5404.831	257.19116	5823.177	4797.1016	1000.0	988.8	815999	317.6765	131.02089	446.8804	-215.79459	317.6751	131.02283	446.03625	-190.68791	2.2451522	4.4765043	88.82536	-13.38643	-317.53592	94.07841	20933.821926116943
205	4694.6562	1081.1968	5402.511	2824.882	5599.838	136.62473	5854.1353	5414.2417	895.5	1000.0	819999	318.3571	131.10759	453.1866	-216.68196	318.35825	131.10683	445.74994	-183.69424	2.2749805	4.463798	102.985916	-16.292246	-318.23053	90.795074	21046.49780845642
206	5173.5854	202.59944	5423.6143	4869.8657	5073.747	1686.2484	5821.4863	31.44661	1000.0	902.3	823999	319.93362	130.96243	443.7371	-143.94958	319.93353	130.95589	444.34244	-253.3639	2.2849789	4.4306703	96.212616	-13.445673	-319.80447	89.92981	21159.756200790405
207	5421.13	115.70388	5590.0503	5304.1724	5605.707	79.31793	5700.6426	5425.8716	1000.0	1000.0	827999	320.8861	130.86592	446.76352	-110.11125	320.88635	130.86671	446.05368	-205.08672	2.2142298	4.4408965	66.451775	-13.683899	-320.7071	90.75025	21274.606852054596
208	5438.8438	131.1911	5574.2544	5305.2153	5670.2036	105.20107	5824.3677	5501.5938	1000.0	1000.0	831999	321.35025	131.20992	443.84015	-162.40962	321.35065	131.20938	446.5145	-197.39395	2.2990909	4.5055113	129.43301	-15.446828	-321.20914	90.32289	21388.47494006157
209	4665.738	1180.8674	5412.912	2352.2197	5051.206	1657.3298	5734.2847	84.06536	873.8	903.1	835999	322.5059	131.02983	445.8094	-138.28874	322.5059	131.03711	445.96927	-212.97192	2.2862434	4.403118	69.78328	-14.633369	-322.33636	93.239845	21501.966022014618
210	5294.24	47.54155	5338.483	5214.1196	5551.21	66.57413	5665.916	5416.8257	1000.0	1000.0	839999	322.70135	131.1975	452.66312	-308.85037	322.70114	131.19305	447.67606	-226.32874	2.2412498	4.4340115	87.472534	-14.820029	-322.55853	93.0089	21617.28805565834
211	5279.576	191.96213	5512.559	5032.7666	5331.7393	1076.1141	5823.033	2118.5586	1000.0	1000.0	843999	323.33557	131.69223	446.72028	-173.95958	323.33572	131.69002	445.6996	-201.77484	2.2644784	4.4587293	80.212814	-14.0440035	-323.1649	89.12898	21732.357239484787
212	5503.966	118.16527	5617.267	5309.8438	5803.8535	194.03279	6078.477	5474.4536	1000.0	1000.0	847999	324.46002	131.46712	446.9971	-209.30896	324.45963	131.46805	450.0204	-164.97371	2.288219	4.430798	110.94967	-13.310659	-324.29813	88.34082	21845.502125263214
213	3987.44	1990.3413	5296.4517	42.94736	5414.0044	77.01996	5541.067	5261.996	778.4	1000.0	851999	324.42502	131.15225	447.1876	-200.18355	324.42563	131.14784	448.5704	-179.55222	2.2654772	4.3899393	78.45738	-13.625513	-324.22876	91.605515	21959.670351028442
214	5147.069	295.85916	5602.4995	4776.6685	5599.475	133.38269	5860.6084	5417.226	989.75	1000.0	855999	325.15283	130.89287	446.87936	-213.60117	325.1534	130.88788	448.6201	-164.71869	2.2923393	4.379089	107.30783	-13.752286	-324.9635	87.11249	22073.873994112015
215	5423.9644	226.05739	5769.1724	5151.683	5606.7163	395.29623	6058.709	4484.777	1000.0	976.5	859999	326.3917	130.59491	448.6294	-193.84863	326.39044	130.60184	450.36536	-157.92961	2.294938	4.40493	79.39635	-13.607895	-326.2229	85.55783	22186.563676595688
216	5404.0654	18.234274	5426.81	5379.2285	5592.497	90.99533	5705.9233	5424.894	1000.0	1000.0	863999	327.16183	130.70746	449.594	-183.84996	327.16223	130.70409	448.2903	-131.9162	2.3065302	4.396195	89.87906	-15.51484	-326.95627	90.65853	22302.93839764595
217	5308.71	153.32191	5501.8857	5073.154	5649.8994	253.75676	5935.8037	5027.1196	1000.0	986.5	867999	327.53363	130.7222	449.52527	-181.05345	327.53387	130.7187	448.30746	-183.6098	2.3436248	4.426268	165.30591	-14.083866	-327.328	89.80136	22421.607266187668
218	5423.211	55.685467	5476.6274	5334.656	5777.826	85.99032	5944.665	5665.788	1000.0	1000.0	871999	328.1509	130.66286	449.0559	-304.087	328.1509	130.66107	449.6361	-243.00694	2.3088422	4.416561	81.73502	-12.7854595	-327.97076	88.26753	22541.67080783844
219	4171.624	2182.2388	5525.879	395.34268	5635.2744	118.34407	5813.011	5455.468	1000.0	1000.0	875999	328.47083	130.5997	451.37646	-158.0405	328.471	130.60236	449.01718	-199.6397	2.356805	4.4244905	88.74047	-13.253669	-328.26013	93.302444	22657.915961503983
220	5403.9688	147.21713	5640.874	5277.9434	5608.271	118.369194	5745.824	5323.199	1000.0	1000.0	879999	328.79877	130.90178	450.19113	-173.87793	328.79883	130.8981	453.548	-172.56203	2.3459206	4.4444156	120.88365	-14.229299	-328.60306	88.65625	22776.964705705643
221	4284.121	2143.7563	5493.7407	0.07154763	5737.2637	83.36136	5857.091	5560.0845	802.0	1000.0	883999	329.4165	130.92061	450.1088	-136.21626	329.41803	130.92247	452.29507	-232.75249	2.32748	4.4221735	73.00496	-13.11281	-329.22412	87.46633	22892.766692876816
222	5463.0586	80.83547	5579.1826	5366.3916	5899.409	140.09259	6059.1597	5675.7466	1000.0	1000.0	887999	330.26526	130.37012	452.32806	-176.88919	330.26538	130.36276	452.08517	-225.69176	2.3676805	4.4096622	91.98211	-13.109835	-330.05844	92.79502	23005.754903316498
223	5396.4497	169.9323	5591.09	5212.2603	5887.2085	113.68928	6085.0273	5665.7637	1000.0	1000.0	891999	330.2646	130.62874	452.90308	-206.94434	330.26492	130.62338	451.56943	-199.91418	2.3815813	4.3840723	146.76237	-15.332596	-330.0653	95.449394	23118.126708984375
224	4354.8374	2121.7788	5468.1787	113.12803	5791.998	251.07092	5979.307	5080.3076	808.0	988.1	895999	331.16223	130.72913	451.26505	-189.67613	331.1623	130.72855	451.41034	-218.1146	2.3522215	4.423936	119.00271	-12.885545	-330.9912	89.87424	23230.606702566147
225	5497.4854	126.247856	5701.7188	5359.639	5777.528	176.41684	6095.593	5508.5317	1000.0	1000.0	899999	332.0323	130.71107	454.86954	-192.03018	332.0317	130.71254	453.68225	-171.25414	2.3114414	4.402789	89.080765	-18.05622	-331.8298	92.63609	23343.27512693405
226	5261.775	76.78446	5367.7954	5154.9614	5399.3354	1396.8086	5976.0596	1222.433	1000.0	924.9	903999	332.50916	130.46088	456.9849	-293.70688	332.50903	130.46169	453.30612	-181.48384	2.4075387	4.468166	106.3817	-14.636578	-332.29422	95.184204	23454.819709300995
227	5440.414	125.8181	5601.119	5248.704	5735.529	281.1439	6031.5464	5010.887	1000.0	988.3	907999	332.90707	130.2383	458.03162	-128.77821	332.90656	130.23647	453.01358	-218.84346	2.3573096	4.440554	106.39639	-13.254022	-332.7042	86.93061	23569.460022687912
228	5464.5825	132.41316	5557.613	5235.952	5630.3096	124.28149	5782.583	5452.8447	1000.0	1000.0	911999	333.50284	130.31346	455.04135	-226.62474	333.50317	130.30907	453.3962	-234.3156	2.3702967	4.372888	122.104324	-13.02012	-333.2931	92.93758	23685.22378897667
229	5458.968	77.80541	5552.6055	5360.176	5726.615	150.52974	5928.0376	5474.671	1000.0	1000.0	915999	334.2919	130.42569	453.44	-372.35764	334.29147	130.42397	450.8517	-311.9085	2.3629477	4.378801	110.08519	-14.059717	-334.08356	90.10077	23800.622846841812
230	5406.095	93.39407	5518.237	5312.306	5300.125	1510.9098	5959.011	776.1266	1000.0	1000.0	919999	334.85855	130.36728	454.17102	-200.06541	334.8595	130.36871	452.33948	-147.69891	2.2748337	4.4254327	78.40321	-14.673535	-334.64362	89.30212	23915.427624702454
231	4521.0234	1636.6782	5498.6997	1257.6357	5499.2373	197.90634	5805.6226	5216.6494	848.2	1000.0	923999	335.2085	130.3827	455.1421	-187.10556	335.20862	130.3796	456.10666	-145.8705	2.3432286	4.425646	123.02726	-13.837807	-334.974	89.896904	24030.619125843048
232	5494.1904	150.2406	5610.8794	5236.2524	5567.4326	653.7424	6000.705	3811.327	1000.0	953.5	927999	336.08292	130.16164	454.7413	-116.57626	336.08344	130.16283	454.54315	-275.90427	2.3638015	4.4067736	119.64003	-13.7103405	-335.84122	92.18175	24142.99591946602
233	5587.9473	98.02909	5703.52	5443.1343	5798.903	117.59252	5983.341	5642.368	1000.0	1000.0	931999	336.50775	130.15343	456.2922	-182.61673	336.50632	130.15637	455.276	-246.62888	2.4403021	4.369222	90.889984	-15.6415825	-336.24994	94.46414	24256.759083271027
234	5581.203	44.85179	5628.241	5513.0996	5858.6006	87.667755	5980.424	5697.5386	1000.0	1000.0	935999	337.17456	129.98607	457.1508	-238.92136	337.1753	129.98412	455.45697	-224.3501	2.4455059	4.4025817	88.58693	-13.380249	-336.96683	90.176125	24370.36331510544
235	5548.832	133.0041	5691.412	5385.9624	5651.9463	703.50525	6044.295	3573.181	1000.0	962.8	939999	337.7249	130.47865	458.78995	-216.6921	337.7262	130.47131	454.10162	-181.84055	2.4466407	4.4168897	94.866325	-14.020454	-337.4939	92.456764	24483.288147449493
236	5329.801	124.48933	5459.308	5130.0737	5515.239	1173.9142	6057.458	2003.3917	1000.0	935.1	943999	338.68735	130.02777	454.82248	-164.29836	338.6874	130.0266	455.55737	-203.12196	2.4246256	4.395458	135.75577	-13.290395	-338.43625	90.60705	24595.996811151505
237	5664.7617	57.428432	5734.266	5577.1772	5935.4893	117.792984	6136.2773	5701.4683	1000.0	1000.0	947999	338.8904	130.46895	456.00192	-220.83585	338.8906	130.46606	455.68042	-204.41441	2.3595216	4.3441195	100.134155	-13.462064	-338.62354	87.36558	24708.918533325195
238	5442.8447	97.260635	5589.939	5344.3604	5807.9233	135.09796	6027.647	5523.5034	1000.0	1000.0	951999	339.71216	130.26752	455.9675	-217.80157	339.7122	130.26472	456.41208	-182.9914	2.3825586	4.3911443	105.207565	-15.142693	-339.44843	92.65292	24822.214605093002
239	5378.511	87.225	5523.9814	5296.5645	5823.4355	120.20464	6010.0684	5608.848	1000.0	1000.0	955999	340.0599	130.46017	459.1361	-171.10863	340.0604	130.46161	458.41846	-157.31482	2.4448056	4.3525596	103.9964	-17.936695	-339.82715	91.74623	24935.90871834755
240	5629.3076	38.63151	5694.8545	5595.035	5829.2803	126.644	6077.7144	5634.8438	1000.0	1000.0	959999	340.72195	130.05917	464.4785	-233.0817	340.72296	130.06184	458.6992	-312.06512	2.4992843	4.379383	132.89906	-14.320684	-340.45755	90.27658	25048.779178142548
241	4999.077	916.7123	5777.765	3437.777	5100.69	1727.0294	5937.746	126.61574	913.5	877.3	963999	340.81427	129.91301	462.06964	-209.62833	340.81433	129.91481	459.73953	-226.91463	2.4427521	4.41977	147.42348	-15.027344	-340.545	96.54236	25160.110383033752
242	5529.283	125.55049	5692.5625	5383.2407	5993.9873	88.16802	6153.3413	5831.396	1000.0	1000.0	967999	341.32373	129.96796	457.2261	-489.1767	341.3238	129.96407	457.4392	-270.71255	2.473849	4.451426	206.86063	-14.95262	-341.041	90.31065	25272.426229953766
243	5602.443	70.8381	5668.0425	5483.3696	5851.3804	117.304474	6147.687	5743.0347	1000.0	1000.0	971999	342.20996	129.87575	455.77966	-192.5414	342.21188	129.8712	458.66544	-180.77853	2.4059067	4.394361	88.840385	-13.498963	-341.94687	89.97911	25385.255006074905
244	5327.8643	145.11057	5473.927	5124.2515	5731.737	149.75697	6015.2017	5497.409	1000.0	1000.0	975999	343.18124	129.49214	460.2635	-227.6535	343.17975	129.49591	462.16632	-194.22105	2.3989868	4.4026685	148.965	-12.143987	-342.88843	89.88983	25497.40613913536
245	5494.9316	112.3971	5611.7485	5316.6836	5763.9766	104.42003	5908.9185	5572.7163	1000.0	1000.0	979999	343.31207	129.96753	460.32037	-270.7318	343.31332	129.96242	458.88876	-256.91412	2.4447014	4.4048576	105.38943	-12.4855385	-343.05182	91.554924	25610.04027724266
246	5513.956	114.26058	5640.279	5385.7114	5922.6763	86.43765	6040.12	5751.311	1000.0	1000.0	983999	343.94913	130.0709	458.60614	-282.57147	343.94867	130.06906	458.09103	-294.648	2.4129481	4.3824406	97.03912	-13.095514	-343.70258	90.39796	25722.291593790054
247	4371.3555	2174.6091	5579.122	25.136877	5722.238	74.944084	5837.114	5605.7876	804.4	1000.0	987999	345.22165	129.38463	460.95508	-208.87964	345.22256	129.37881	460.66458	-163.46054	2.449104	4.3914843	141.30939	-13.561137	-344.9493	87.13876	25835.015649557114
248	5587.872	70.15066	5708.783	5537.0244	5779.5703	99.5609	5884.901	5604.416	1000.0	1000.0	991999	345.7875	129.54984	460.8727	-223.78716	345.78687	129.55215	461.06287	-214.56699	2.466905	4.380971	161.0862	-17.405533	-345.51968	90.33038	25949.736314296722
249	5563.326	26.240545	5593.1797	5533.1167	6019.2607	101.65548	6231.367	5848.8105	1000.0	1000.0	995999	346.22375	129.7077	459.70956	-268.04922	346.22305	129.71072	462.1875	-195.4061	2.4255075	4.3633986	141.22719	-17.240845	-345.94183	92.931816	26065.68387246132
250	5370.972	92.58238	5435.7397	5211.23	5804.553	77.25931	5950.2783	5702.6963	1000.0	1000.0	999999	346.91528	129.66693	460.10162	-140.30685	346.91507	129.66545	460.78152	-279.54437	2.4703822	4.403951	139.09132	-15.617989	-346.67166	90.76293	26181.01601791382
251	5584.781	187.57307	5909.4663	5465.8027	5824.374	90.21125	5935.537	5651.1235	1000.0	1000.0	1003999	347.7719	129.34625	459.64395	-336.8717	347.7726	129.34167	461.9532	-258.96844	2.4602804	4.416172	159.17451	-13.625849	-347.48175	91.17075	26296.022669792175
252	5510.4717	85.22095	5610.9097	5418.7954	5947.347	78.16726	6053.7866	5792.9536	1000.0	1000.0	1007999	348.96387	128.80046	460.67978	-185.43643	348.96323	128.79428	460.49884	-174.58362	2.432077	4.366113	159.68423	-12.579999	-348.66312	87.37926	26410.3414978981
253	5495.72	181.21634	5786.819	5327.56	5650.202	787.4129	6056.346	3314.8909	1000.0	958.3	1011999	350.2817	128.22147	460.70718	-230.49803	350.28204	128.22385	460.42355	-385.32132	2.5979197	4.372289	132.32635	-13.513256	-349.95502	92.11677	26528.188718557358
254	5619.259	110.82095	5723.1875	5436.7427	4675.889	2016.749	5954.424	258.55908	1000.0	805.5	1015999	351.685	127.73939	459.7185	-230.917	351.6854	127.7401	462.58228	-180.53514	2.5225637	4.372824	110.82526	-12.302074	-351.359	90.94558	26644.901127815247
255	5345.071	245.83221	5628.9307	4955.5625	5873.2603	126.23107	6088.421	5704.635	969.75	1000.0	1019999	353.0822	126.80211	463.0575	-291.36212	353.08228	126.79486	461.9111	-152.81323	2.4388392	4.339165	91.10584	-13.126875	-352.74542	90.58027	26764.001175403595
256	5413.5273	36.337025	5464.4106	5377.7456	5712.419	123.572136	5950.352	5502.276	1000.0	1000.0	1023999	354.53772	125.98774	461.64233	-276.6076	354.53796	125.98207	462.23315	-171.5567	2.573892	4.3739524	104.481	-14.166159	-354.23523	87.916565	26883.03039622307
257	5454.8857	172.71893	5662.8213	5207.3193	5855.8774	170.85449	6124.645	5547.615	1000.0	1000.0	1027999	356.3391	125.45683	463.52527	-168.81357	356.33835	125.45683	465.83713	-191.27412	2.5229359	4.318891	102.62785	-13.784079	-355.9948	88.182655	27003.028537511826
258	5520.167	55.190308	5615.3193	5482.56	4705.7734	1328.3268	5854.3833	1525.4175	1000.0	907.5	1031999	357.60965	125.172905	464.01434	-136.7136	357.60938	125.1789	465.81662	-217.26456	2.538398	4.2828074	73.213196	-13.911313	-357.2493	88.951035	27116.230224132538
259	5484.4595	225.21057	5690.5054	5122.6265	5835.921	116.862625	6004.581	5699.558	1000.0	1000.0	1035999	359.5258	123.99374	466.70798	-143.8174	359.52603	123.99373	465.46924	-192.7852	2.5539527	4.2798285	151.3418	-15.761564	-359.1456	85.02487	27228.196716308594
260	5564.4395	93.60077	5725.1006	5490.585	5041.713	1609.2006	6122.6226	1471.2067	1000.0	1000.0	1039999	360.64603	123.318054	466.01852	-230.5948	360.64664	123.31379	470.21423	-148.62404	2.6164033	4.308183	126.85808	-13.970255	-360.28467	88.42295	27340.99913263321
261	5434.077	149.90233	5647.0312	5285.3696	5717.9736	868.6029	6093.757	3124.2996	1000.0	952.2	1043999	361.94385	122.383446	467.23218	-290.4104	361.94513	122.38431	465.06204	-217.26785	2.5996232	4.2582736	141.07253	-13.37163	-361.54874	85.094	27452.60206103325
262	4797.7207	1542.4678	5656.5215	1715.3715	5828.792	90.60298	6041.6943	5676.2197	863.0	1000.0	1047999	363.8276	121.47008	467.7165	-178.47845	363.82776	121.47054	465.34866	-223.1833	2.5779643	4.254593	139.08374	-16.423992	-363.4298	84.265175	27564.97581076622
263	5420.374	93.965576	5531.687	5277.7935	5652.588	140.55821	5821.5503	5380.969	1000.0	1000.0	1051999	365.58557	120.60025	464.6544	-174.59142	365.58463	120.599	464.87436	-182.66917	2.6234863	4.2774935	127.61273	-14.355749	-365.17575	86.99043	27679.62391924858
264	5610.812	94.44239	5698.93	5468.076	5659.773	179.54044	5890.702	5187.8555	1000.0	993.9	1055999	366.312	120.6607	467.32327	-153.95618	366.31268	120.65296	467.1712	-171.10753	2.5985918	4.28282	110.66985	-12.831314	-365.89114	84.10877	27800.106939077377
265	5583.9824	148.48203	5831.8364	5444.9785	5777.0713	367.51904	6044.9155	4784.036	1000.0	986.0	1059999	368.4656	119.46855	467.24387	-198.08884	368.46585	119.4732	467.8043	-248.52733	2.559902	4.2351885	101.12893	-13.655906	-368.0507	86.34218	27921.48836040497
266	5687.7207	93.25074	5814.1733	5571.2544	5772.0034	207.69403	5977.1406	5250.6763	1000.0	990.4	1063999	369.80756	118.66144	469.96387	-195.1336	369.8075	118.65723	468.9709	-244.22935	2.624322	4.233103	108.583145	-15.460525	-369.37598	86.470924	28044.615621328354
267	5560.539	111.586395	5718.4424	5429.954	5799.3765	82.51626	5939.6006	5666.2144	1000.0	1000.0	1067999	370.74896	118.03118	470.31088	-249.79173	370.749	118.03057	469.34872	-183.87666	2.6451206	4.2515974	124.69159	-13.41458	-370.28934	86.30632	28174.28639268875
268	5632.9424	56.814163	5710.3853	5550.03	5890.323	214.85594	6039.3047	5263.4683	1000.0	990.5	1071999	371.91064	117.610054	468.77832	-194.7608	371.91107	117.614044	467.32224	-185.6079	2.6323128	4.2682586	216.62274	-15.388043	-371.4243	85.25273	28298.194206237793
269	5496.1963	34.927425	5525.247	5438.47	5931.3335	136.84547	6090.8423	5560.895	1000.0	1000.0	1075999	373.43787	116.64262	471.74075	-192.3042	373.43732	116.64079	470.21216	-283.52615	2.6882472	4.202856	227.28314	-14.071753	-372.94135	86.50188	28418.866142749786
270	5543.222	19.617146	5576.8057	5527.662	5618.2563	819.45386	6155.11	3207.5002	1000.0	956.8	1079999	375.2038	115.29037	469.05817	-144.60132	375.20496	115.29178	468.0019	-144.5105	2.714777	4.251652	130.35109	-13.975373	-374.75668	83.137375	28537.42449593544
271	5606.918	72.63329	5720.6772	5531.279	5873.688	97.303085	6058.1177	5716.0693	1000.0	1000.0	1083999	377.38672	114.24512	470.6407	-262.4929	377.38724	114.24575	468.80328	-304.13593	2.6694043	4.2042933	190.59082	-13.411591	-376.9408	81.72486	28658.378807783127
272	3978.6667	2222.098	5699.1123	95.251274	5811.9326	183.74707	6075.4424	5500.743	730.0	1000.0	1087999	378.65784	114.00493	474.91315	-169.14932	378.65833	114.00341	472.14056	-208.11205	2.767375	4.191496	96.03619	-17.527674	-378.19348	79.87579	28779.368134975433
273	5633.2256	204.79512	5960.195	5402.6733	5787.6543	132.70752	5963.3643	5503.835	1000.0	1000.0	1091999	380.2264	113.54591	472.76648	-222.45392	380.22647	113.54539	473.48386	-162.44464	2.7629967	4.1839585	130.08476	-16.41121	-379.7413	86.32733	28907.516325950623
274	4571.2935	1742.9518	5605.465	1552.5582	5958.1104	88.63633	6155.3745	5815.0303	826.75	1000.0	1095999	381.87433	111.65063	473.7615	-206.00954	381.87387	111.64929	471.95547	-238.03899	2.7409985	4.1800056	136.70123	-13.336825	-381.35364	84.26545	29046.99909377098
275	5412.6074	159.35558	5607.51	5163.4536	5782.9106	157.29247	5959.7085	5487.0356	1000.0	1000.0	1099999	383.50592	110.341225	472.64362	-197.93752	383.50577	110.338905	471.4641	-200.95357	2.7727563	4.121195	81.60181	-14.091375	-383.0049	80.24414	29190.6233689785
276	5594.7715	87.96535	5688.726	5487.2534	5655.6514	581.14105	6079.506	4044.134	1000.0	956.6	1103999	384.46503	110.08281	472.36014	-239.43967	384.46613	110.08206	473.89566	-198.88275	2.739466	4.1172824	150.25452	-13.151666	-383.94907	81.64575	29330.55393218994
277	4343.9053	2042.1687	5573.7695	807.64386	5866.538	146.8517	6104.6206	5631.9185	1000.0	1000.0	1107999	385.67377	109.44991	474.69434	-224.56374	385.674	109.4506	472.62628	-192.43881	2.812265	4.1008334	98.8491	-14.196849	-385.1375	86.40084	29461.239418268204
278	5660.684	55.36935	5748.358	5594.8516	5561.6475	1224.771	6190.2183	1900.7303	1000.0	1000.0	1111999	386.72647	108.41973	472.9643	-269.89825	386.72665	108.42024	476.21307	-253.2437	2.7510269	4.1465755	137.21191	-13.822605	-386.18887	85.53615	29583.599689245224
279	5603.504	85.78406	5748.719	5525.6445	5844.975	214.53731	6053.911	5313.5176	1000.0	991.1	1115999	388.5193	106.653435	473.16562	-226.93477	388.5187	106.65673	473.86267	-267.80597	2.8324132	4.119187	191.96292	-13.556768	-387.97043	84.34078	29705.953508853912
280	5503.078	94.14225	5566.3765	5340.884	5695.0996	121.61839	5880.69	5425.338	1000.0	1000.0	1119999	389.95837	105.55266	480.263	-151.94864	389.9579	105.556595	480.15927	-261.17172	2.824675	4.0987606	69.32481	-13.764305	-389.44617	84.16397	29828.55054306984
