Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
418	12215.739	143.28867	12391.359	11994.781	12687.4	130.45638	12878.511	12440.412	1000.0	1000.0	1671999	1033.9333	111.60196	1132.1577	-164.47043	1033.933	111.60235	1131.4519	-216.75198	7.70357	4.5478663	117.35178	-13.632363	-1031.9612	85.78966	29582.747131347656
419	12160.089	177.75667	12426.2295	11936.964	12479.822	109.01591	12611.039	12310.485	1000.0	1000.0	1675999	1033.874	111.62308	1128.8761	-406.7229	1033.8729	111.6171	1132.5151	-444.5707	7.6267924	4.5584717	120.732124	-12.202839	-1031.9034	89.62801	29648.314474105835
420	11885.541	128.3216	12080.304	11733.696	12709.276	120.22605	12958.185	12482.678	1000.0	1000.0	1679999	1034.1542	111.51319	1133.6176	-249.63884	1034.1545	111.50785	1133.9907	-341.80475	7.6095977	4.5376153	94.62936	-10.966369	-1032.1781	93.927216	29713.119712114334
421	12205.506	83.060974	12282.314	12081.163	12520.588	150.25443	12815.836	12352.853	1000.0	1000.0	1683999	1034.7887	108.256935	1133.0663	-289.5769	1034.788	108.2723	1133.7229	-274.3866	7.66085	4.5907526	112.26042	-13.215928	-1032.824	87.41959	29780.73887515068
422	11864.789	258.45718	12216.602	11545.287	12418.74	165.82771	12711.052	12116.139	1000.0	1000.0	1687999	1035.9124	107.29927	1131.9955	-259.0956	1035.9122	107.30264	1132.9818	-253.58826	7.8227096	4.50991	110.01652	-11.893983	-1033.9481	87.75693	29847.5177359581
423	12122.832	194.04073	12421.0	11883.662	12364.99	82.36669	12495.649	12184.678	1000.0	1000.0	1691999	1036.5228	109.44455	1136.151	-173.66539	1036.5226	109.45159	1134.2018	-136.52194	7.6372232	4.562513	101.184395	-11.224008	-1034.5408	79.26031	29914.213768959045
424	12180.305	153.36896	12324.532	11925.6	12855.741	107.485725	13017.101	12651.27	1000.0	1000.0	1695999	1037.4098	107.849915	1134.0541	-299.99304	1037.4093	107.84736	1134.9125	-361.3975	7.631461	4.4962444	147.14691	-11.411843	-1035.421	83.201164	29978.564284563065
425	12282.721	144.80931	12438.27	12101.668	12741.581	119.94458	12955.031	12576.209	1000.0	1000.0	1699999	1037.8943	108.09471	1133.2117	-179.9433	1037.8945	108.09897	1133.4166	-239.21414	7.651885	4.528301	113.81073	-12.988413	-1035.9128	88.208595	30041.980437517166
426	10841.635	2222.7917	12183.942	6992.224	12744.778	133.17004	12952.213	12449.522	1000.0	1000.0	1703999	1038.4893	108.1835	1136.344	-261.55917	1038.4879	108.1883	1139.4597	-306.13947	7.697251	4.534205	110.2585	-11.953398	-1036.5093	88.25371	30107.10959672928
427	10055.254	3842.5386	12458.342	3403.4185	12664.229	119.891846	12883.47	12448.637	1000.0	1000.0	1707999	1037.9059	111.49392	1134.5995	-320.37283	1037.9055	111.501816	1135.4889	-316.92044	7.738921	4.5338516	104.6147	-13.543657	-1035.9049	95.144875	30167.756006002426
428	12160.256	142.99019	12282.45	11922.288	12509.854	141.01945	12764.274	12313.52	1000.0	1000.0	1711999	1037.4032	114.58175	1134.4563	-365.52234	1037.4028	114.588486	1134.4181	-470.29535	7.7326393	4.51358	95.05835	-12.318709	-1035.3938	96.46581	30228.293936491013
429	12019.816	161.33905	12248.865	11862.096	12851.409	76.02168	12939.155	12669.771	1000.0	1000.0	1715999	1037.0818	114.42434	1134.2561	-364.98724	1037.0812	114.431366	1134.228	-329.1902	7.5498023	4.561872	107.14306	-13.728964	-1035.0853	89.520325	30288.849036693573
430	12184.79	99.83833	12262.964	12016.415	13038.48	144.72256	13240.929	12788.637	1000.0	1000.0	1719999	1037.6158	114.86693	1136.8557	-253.60294	1037.6162	114.87653	1135.5648	-199.87056	7.6382146	4.5199766	118.835175	-11.363661	-1035.6111	89.649895	30349.455171585083
431	12189.979	280.97894	12564.943	11772.5205	12636.278	149.8432	12818.135	12328.343	1000.0	1000.0	1723999	1037.9628	114.30873	1134.8751	-333.63724	1037.963	114.30696	1136.2019	-341.92975	7.6778927	4.5139184	100.22768	-15.29051	-1035.9805	83.91041	30410.208825588226
432	12230.777	198.08626	12405.107	11902.353	12962.442	120.620285	13138.494	12787.487	1000.0	1000.0	1727999	1037.6852	115.71811	1135.4545	-348.83502	1037.6858	115.712204	1135.8843	-224.19594	7.731862	4.488743	118.28743	-11.458961	-1035.6239	89.75749	30470.862213611603
433	12232.894	177.71407	12532.031	12089.425	12791.77	128.02513	13030.294	12549.57	1000.0	1000.0	1731999	1037.7977	115.42606	1136.4386	-250.07103	1037.798	115.42865	1134.9348	-357.32724	7.674216	4.4663076	86.171394	-12.722101	-1035.8071	86.82775	30531.425154685974
434	12234.62	236.20688	12574.043	11906.776	12787.021	115.87998	12997.432	12562.922	1000.0	1000.0	1735999	1038.5182	114.51039	1133.9688	-169.89235	1038.5189	114.50881	1137.0963	-218.54588	7.734796	4.521788	98.5964	-11.090753	-1036.5383	83.42732	30591.96334719658
435	12234.617	76.849075	12346.035	12143.546	13039.797	156.70322	13231.504	12707.349	1000.0	1000.0	1739999	1039.1592	114.775665	1136.3792	-370.80154	1039.1577	114.789635	1140.1371	-526.92535	7.67568	4.5378275	119.24693	-11.516487	-1037.1428	98.477264	30652.71927189827
436	12265.514	82.87476	12336.643	12124.768	12697.559	56.312393	12794.496	12607.79	1000.0	1000.0	1743999	1039.1976	115.68475	1139.1797	-363.0457	1039.1976	115.679726	1140.8281	-329.46307	7.757453	4.567729	106.49006	-12.421998	-1037.1893	107.93203	30714.158021211624
437	12211.223	71.91048	12318.218	12120.651	12729.757	225.05214	13001.464	12340.187	1000.0	1000.0	1747999	1039.5215	115.06357	1137.2177	-475.3323	1039.5205	115.08095	1138.9629	-346.0712	7.8596983	4.6072054	88.13963	-12.693239	-1037.5107	96.2007	30780.05767607689
438	11806.949	541.88306	12220.744	10874.908	12756.6455	133.74918	13046.243	12549.624	1000.0	1000.0	1751999	1040.0751	114.82417	1141.9104	-200.3441	1040.0746	114.82997	1140.0441	-150.06422	7.80513	4.608745	113.95903	-10.922409	-1038.071	82.07769	30846.869222164154
439	12246.404	99.08845	12359.882	12087.198	12259.379	198.54198	12653.635	11830.165	1000.0	1000.0	1755999	1039.4355	116.483665	1135.485	-598.58026	1039.4374	116.45428	1138.0005	-701.71844	7.621098	4.55941	109.19532	-11.538939	-1037.3236	104.78199	30914.190325737
440	12380.095	130.87677	12599.972	12256.907	12835.635	134.99937	13135.129	12652.964	1000.0	1000.0	1759999	1039.2853	116.84455	1137.5819	-1522.5232	1039.2852	116.85043	1136.7809	-1623.3661	7.817874	4.5843782	109.693	-12.076183	-1037.2385	104.91515	30981.94879102707
441	12306.957	226.01398	12535.505	11931.744	12898.109	142.90536	13259.182	12726.473	1000.0	1000.0	1763999	1039.4846	116.83034	1134.7007	-1766.6139	1039.4838	116.83495	1134.182	-1601.9583	7.77235	4.591457	93.70974	-11.697518	-1037.4341	95.36607	31047.620428800583
442	12425.275	64.3757	12492.275	12355.064	12675.505	159.64616	12908.169	12361.727	1000.0	1000.0	1767999	1039.6392	117.259796	1138.8823	-1975.6827	1039.6382	117.25638	1136.6444	-1939.9893	7.8037343	4.5684733	127.88092	-10.829484	-1037.5582	100.02186	31113.25330042839
443	12313.008	193.60072	12485.418	11988.039	12303.52	160.66667	12517.243	12079.766	1000.0	1000.0	1771999	1039.5186	119.10871	1136.97	-1771.2035	1039.5178	119.1102	1135.7211	-1709.9114	7.560139	4.5923305	112.17099	-12.141843	-1037.4507	99.878006	31178.726549625397
444	9775.279	4165.54	12427.625	2565.5833	12244.131	1859.9563	13033.003	6674.955	1000.0	1000.0	1775999	1038.8966	121.06286	1135.291	-1883.3538	1038.8948	121.08349	1133.1615	-1873.194	7.7745094	4.555328	115.356514	-13.53211	-1036.8198	98.555275	31243.68587255478
445	12185.185	235.08844	12480.052	11824.844	12583.55	188.86205	12783.393	12303.398	1000.0	1000.0	1779999	1039.0985	121.65093	1136.6027	-2008.9757	1039.098	121.63953	1135.6575	-1988.1418	7.7003284	4.49907	124.4612	-13.638155	-1037.0428	104.63322	31306.76495075226
446	12400.807	77.638664	12453.956	12266.974	12699.127	96.64576	12855.373	12558.466	1000.0	1000.0	1783999	1039.2432	120.69129	1134.3142	-1589.1045	1039.2422	120.69482	1137.1852	-1404.2776	7.807476	4.5414796	148.89742	-12.33236	-1037.1531	101.25033	31367.96418404579
447	12113.393	167.15053	12323.804	11869.871	11017.986	106.94036	11163.356	10817.181	1000.0	1000.0	1787999	1039.5571	119.10644	1137.4652	-856.6181	1039.5574	119.105965	1137.6019	-632.4594	7.7474437	4.5736055	98.962616	-10.4966	-1037.4834	107.8183	31428.85959172249
448	12355.01	149.42096	12538.878	12202.355	12611.592	154.68095	12789.304	12237.363	1000.0	1000.0	1791999	1040.2	117.6966	1349.8683	-529.94794	1040.2014	117.69734	1228.2206	-318.52176	7.803181	4.5250173	115.22079	-13.567823	-1038.1353	89.69351	31489.938998937607
449	12062.014	209.6065	12369.347	11787.011	11214.733	3764.1687	12753.326	-33.998886	1000.0	1000.0	1795999	1040.5992	118.5007	1325.3768	-459.03577	1040.5972	118.505875	1368.5975	-338.6686	7.685002	4.555518	107.401924	-14.667652	-1038.5045	92.33132	31551.293360471725
450	12224.436	134.42429	12441.831	12105.841	11507.123	2691.2764	12573.13	3445.6028	1000.0	1000.0	1799999	1040.8574	119.25674	1303.7472	-572.13983	1040.8574	119.25557	1316.6061	-313.74335	7.698284	4.62047	87.979324	-12.868538	-1038.7698	101.72117	31612.600744724274
451	12254.068	132.39381	12453.9795	12087.558	12197.552	2216.1943	13198.46	5574.0728	1000.0	1000.0	1803999	1041.3744	119.58808	1143.0183	-562.8459	1041.3735	119.59384	1137.8279	-693.5718	7.713059	4.6038647	136.28711	-12.295809	-1039.2955	100.26867	31673.881836414337
452	12359.829	122.87219	12570.281	12260.791	12449.802	85.44551	12572.975	12309.1	1000.0	1000.0	1807999	1041.5801	120.42337	1137.6915	-715.4548	1041.5798	120.430336	1139.7296	-915.3212	7.7969656	4.622569	103.26919	-14.157015	-1039.5292	99.226326	31735.012356996536
453	12158.905	75.46609	12283.518	12086.16	12645.909	105.69774	12857.125	12479.718	1000.0	1000.0	1811999	1041.6187	121.56385	1136.7751	-1396.1732	1041.619	121.54516	1138.1127	-1210.6129	7.8013363	4.6537104	134.93854	-11.867893	-1039.4841	104.565956	31795.98706293106
454	12176.23	128.24968	12373.9375	12024.67	12653.5625	100.81244	12899.279	12518.68	1000.0	1000.0	1815999	1042.0555	121.68876	1140.82	-1177.881	1042.0555	121.69258	1140.4623	-1090.6112	7.6887207	4.5997043	132.36945	-11.067909	-1039.9595	93.976494	31857.121557712555
455	12303.646	176.1232	12453.8955	12007.995	12572.591	103.48353	12685.415	12355.4	1000.0	1000.0	1819999	1042.3158	122.129944	1141.6859	-1375.0883	1042.3147	122.129944	1140.3563	-1797.4543	7.6353474	4.578458	98.81552	-13.742928	-1040.2147	101.25605	31920.045523166656
456	12232.875	147.51796	12411.432	12017.894	12596.213	167.36308	12787.623	12258.873	1000.0	1000.0	1823999	1042.1255	123.62556	1138.4382	-1782.2258	1042.1248	123.62631	1139.8	-1746.1674	7.740007	4.5869837	94.4723	-12.622401	-1040.0476	101.1676	31990.173761367798
457	12352.483	292.39697	12783.831	12006.185	12043.1	231.21594	12385.12	11490.985	1000.0	1000.0	1827999	1042.7202	124.745445	1139.0571	-2094.4758	1042.7188	124.76583	1139.5787	-2225.2224	7.7890525	4.5922565	107.79898	-11.399466	-1040.6414	103.87916	32060.210463047028
458	12294.126	239.37378	12555.691	12048.827	12971.484	64.3617	13093.065	12881.005	1000.0	1000.0	1831999	1043.142	126.01185	1140.2467	-2087.718	1043.1409	126.02733	1139.8673	-2200.046	7.817849	4.595376	99.69975	-15.831284	-1041.0818	102.272156	32130.32573366165
459	12331.756	201.13155	12561.255	12114.17	12872.592	145.58206	13156.031	12553.67	1000.0	1000.0	1835999	1043.338	123.63819	1140.6888	-2257.8462	1043.3375	123.63967	1139.7228	-2219.978	7.73759	4.6050434	132.83766	-11.593557	-1041.2535	101.28242	32200.64766407013
460	12175.354	214.65424	12513.478	11937.157	12891.164	132.15616	13064.778	12734.887	1000.0	1000.0	1839999	1043.046	125.01263	1139.241	-1947.2131	1043.0446	125.03016	1139.9507	-1894.8782	7.6790824	4.5690947	103.7355	-12.448859	-1040.9329	97.10877	32270.89891886711
461	12168.065	227.8547	12541.763	11943.64	12540.377	1504.6074	13211.318	8045.927	1000.0	1000.0	1843999	1043.435	126.04522	1141.5092	-2753.1284	1043.4347	126.02453	1139.9631	-2920.6863	7.75032	4.66154	134.49808	-13.323588	-1041.2844	102.113625	32341.10400414467
462	12227.549	154.40828	12398.384	12015.781	13011.13	123.00858	13221.622	12841.511	1000.0	1000.0	1847999	1043.4227	127.61286	1139.4285	-2615.4849	1043.4231	127.599075	1141.5184	-2720.6157	7.7894173	4.640594	172.82603	-11.25533	-1041.3545	98.13232	32411.320782661438
463	10580.803	1737.6501	12379.589	8231.612	12668.248	155.08974	13006.076	12473.729	1000.0	1000.0	1851999	1044.4636	124.59182	1140.8806	-2017.8157	1044.4631	124.60591	1140.8319	-2185.4526	7.7971406	4.6430154	152.28079	-12.610752	-1042.3851	95.00243	32481.565371274948
464	12183.609	178.82535	12471.938	11981.131	12777.229	143.26094	13001.522	12552.426	1000.0	1000.0	1855999	1044.1132	126.44978	1142.9088	-2125.0037	1044.1132	126.47955	1147.3884	-2068.2043	7.74615	4.6217537	132.46547	-14.347197	-1042.023	102.40164	32553.95319223404
465	12279.539	75.79641	12398.269	12187.389	12370.354	136.34866	12624.876	12088.133	1000.0	1000.0	1859999	1044.544	126.54964	1141.0455	-1945.1266	1044.5443	126.53353	1140.3007	-1837.1602	7.7152586	4.6692924	133.02997	-13.913423	-1042.4463	103.15409	32627.512142896652
466	12208.339	99.12043	12323.795	12085.467	11864.621	3147.9192	13166.733	2432.7178	1000.0	1000.0	1863999	1043.7587	127.27499	1139.5988	-1880.4396	1043.7578	127.26888	1141.1412	-1942.0298	7.692802	4.701071	206.26318	-12.399419	-1041.6036	121.05568	32701.058322906494
467	12193.0625	28.416477	12227.908	12163.025	12754.938	89.72824	12847.65	12560.738	1000.0	1000.0	1867999	1043.9131	127.6403	1144.303	-1913.3616	1043.9119	127.660095	1147.3606	-1926.4531	7.6798024	4.5587816	151.07945	-11.676355	-1041.8188	107.87914	32774.75283265114
468	12422.3	144.49832	12582.964	12198.06	12843.808	133.67348	13095.427	12560.51	1000.0	1000.0	1871999	1044.4324	126.517845	1141.2445	-1891.4763	1044.4304	126.52382	1142.5776	-1904.6472	7.7587314	4.539877	92.49721	-13.848572	-1042.3718	101.718	32848.23983693123
469	12317.051	188.01468	12533.597	12033.581	12865.194	211.52126	13106.205	12432.03	1000.0	1000.0	1875999	1045.5391	124.634636	1142.9229	-1122.8909	1045.5394	124.63259	1142.3607	-1273.2766	7.7646494	4.59278	163.75476	-12.3699465	-1043.4456	94.47272	32921.84668970108
470	12163.122	113.56056	12300.249	12000.011	12950.396	139.3967	13227.248	12781.929	1000.0	1000.0	1879999	1046.2218	124.76144	1141.8944	-1062.04	1046.2208	124.76122	1143.7472	-938.6803	7.696925	4.5992694	118.73099	-11.090317	-1044.1342	93.440254	32995.55086350441
471	12429.182	161.65475	12707.765	12313.514	12919.646	171.31805	13053.811	12454.193	1000.0	1000.0	1883999	1046.3303	125.93266	1143.0776	-1695.7651	1046.3289	125.954155	1143.5925	-1818.25	7.716715	4.613347	177.24881	-11.342587	-1044.2261	105.491	33069.14043068886
472	12441.291	119.669426	12641.569	12339.876	12832.868	106.56814	12984.677	12704.791	1000.0	1000.0	1887999	1046.7117	126.8792	1144.2439	-1843.8501	1046.7119	126.888695	1145.6796	-1805.2312	7.769978	4.610836	135.14752	-16.136648	-1044.5791	105.18778	33136.37041211128
473	12205.423	120.203606	12387.921	12060.22	12953.585	111.81727	13138.506	12791.831	1000.0	1000.0	1891999	1047.2295	126.94602	1148.9536	-1664.3472	1047.2277	126.95618	1150.249	-1692.6073	7.7371387	4.653486	161.78345	-13.718834	-1045.1212	98.913086	33197.99465060234
474	12151.334	99.95617	12294.091	12026.244	12887.908	104.657906	13099.652	12756.991	1000.0	1000.0	1895999	1047.2148	126.62842	1164.547	-2438.2163	1047.2146	126.641464	1163.2246	-2335.7002	7.893855	4.596006	154.7389	-12.604551	-1045.0652	130.05348	33259.61936020851
475	12291.922	108.73256	12441.212	12146.193	11791.83	123.0945	11957.263	11618.044	1000.0	1000.0	1899999	1046.6991	128.23737	1150.3242	-2023.7882	1046.697	128.25041	1153.7325	-2197.5327	7.8394985	4.677805	154.97858	-12.931812	-1044.5736	111.1343	33321.21663689613
476	12181.069	311.07205	12659.937	11841.516	12029.961	119.4319	12206.21	11780.272	1000.0	1000.0	1903999	1047.0424	125.81453	1145.9343	-1927.2219	1047.0425	125.814896	1148.433	-1902.2842	7.8455024	4.638997	155.67998	-11.391034	-1044.9127	110.37942	33382.76360583305
477	12062.842	357.86163	12388.526	11479.627	12866.792	287.0072	13071.854	12043.636	1000.0	1000.0	1907999	1047.2827	124.56435	1149.2787	-1585.6991	1047.2831	124.54627	1148.1255	-1446.2701	7.859638	4.596181	144.60994	-14.356102	-1045.2101	126.58316	33444.309391498566
478	12088.752	339.91803	12442.907	11530.233	12878.607	134.30278	13158.049	12650.401	1000.0	1000.0	1911999	1047.6454	126.15998	1151.5377	-1527.4618	1047.644	126.162544	1149.6907	-1749.3665	7.837299	4.6977654	183.97717	-12.840914	-1045.547	114.444374	33506.03751754761
479	12069.634	453.60522	12518.19	11349.621	12026.358	2711.3093	13306.057	3913.9253	1000.0	1000.0	1915999	1048.327	125.73876	1149.3062	-1666.5929	1048.326	125.75204	1150.3856	-1552.7927	7.792947	4.6482987	188.58182	-11.368789	-1046.1942	105.465096	33567.66291689873
480	12256.896	355.18405	12643.593	11699.57	12973.4375	179.40662	13274.702	12690.723	1000.0	1000.0	1919999	1048.2521	125.71086	1150.278	-1351.7587	1048.252	125.720566	1151.2163	-1301.6431	7.7231555	4.6641293	136.62764	-12.685889	-1046.1482	97.9563	33629.31559467316
481	11847.617	716.00146	12581.361	10660.991	11496.291	3850.6233	13155.56	20.209137	1000.0	1000.0	1923999	1048.883	127.08802	1150.9797	-1798.0376	1048.8832	127.091606	1157.0372	-1562.3586	7.783262	4.6479216	124.43448	-11.448915	-1046.7874	113.01381	33691.04977798462
482	12407.535	55.251175	12472.553	12321.64	12815.159	143.9243	13150.55	12641.101	1000.0	1000.0	1927999	1049.0417	126.009186	1152.7238	-1440.5237	1049.0403	126.02251	1155.4979	-1279.9214	7.726759	4.6365995	116.56523	-14.017654	-1046.9192	122.568825	33763.63995337486
483	10582.127	2987.0173	12347.46	5408.9253	12982.467	95.888504	13102.542	12802.824	1000.0	1000.0	1931999	1048.6517	127.999214	1152.3704	-1230.6101	1048.6522	127.9943	1153.1285	-1262.447	7.781435	4.724109	182.65002	-11.529587	-1046.525	114.27585	33839.64663076401
484	11060.67	2189.4675	12426.506	7270.6665	12722.857	162.25677	12976.986	12474.623	1000.0	1000.0	1935999	1047.8727	129.63606	1149.1227	-1019.1787	1047.8715	129.65651	1148.386	-1043.4894	7.9025416	4.71256	136.158	-11.291653	-1045.7286	114.47859	33915.43086338043
485	12132.314	287.65964	12416.244	11699.164	11608.3545	2041.1716	12470.101	5497.669	1000.0	1000.0	1939999	1048.6427	129.4498	1151.3341	-783.86865	1048.6395	129.45372	1151.165	-827.66113	7.8107624	4.6796455	159.76465	-12.387392	-1046.5228	124.99238	33991.675679683685
486	12212.675	170.5168	12420.331	11950.259	11748.291	3485.2585	13250.048	1316.1052	1000.0	1000.0	1943999	1047.9535	131.58722	1146.825	-1192.5181	1047.9524	131.60164	1152.4608	-1187.502	7.8194942	4.7358027	153.40448	-13.112127	-1045.8058	116.223	34067.580325841904
487	12171.919	121.3568	12369.487	12046.39	12794.158	119.76674	13020.387	12598.082	1000.0	1000.0	1947999	1047.3667	131.63664	1154.4451	-1461.0565	1047.3661	131.63643	1152.3713	-1464.9916	7.6776257	4.6136045	123.212494	-12.747444	-1045.1978	112.37203	34143.46386051178
488	12280.818	93.38289	12425.888	12165.124	12724.878	217.04347	12975.035	12249.556	1000.0	1000.0	1951999	1048.1902	131.54797	1148.8185	-1569.6929	1048.1882	131.56134	1150.9674	-1588.6565	7.8393927	4.651327	110.97667	-13.000244	-1046.0294	120.660164	34219.30119371414
489	12389.596	80.40301	12459.149	12252.696	12528.869	131.57072	12820.706	12349.708	1000.0	1000.0	1955999	1048.4987	132.7597	1148.9426	-1631.2196	1048.4988	132.73254	1148.0464	-1809.7831	7.697915	4.614432	107.990425	-10.664904	-1046.3696	117.088905	34295.11516261101
490	12325.586	112.4093	12428.785	12146.976	12963.38	124.478294	13245.318	12769.096	1000.0	1000.0	1959999	1048.3771	134.30418	1150.2639	-2416.8396	1048.377	134.30856	1149.6842	-1990.3535	7.791579	4.6201105	146.95967	-11.734753	-1046.1842	128.99118	34372.17417836189
491	11329.085	1455.2904	12405.496	8832.309	13196.648	76.47392	13318.735	13003.505	1000.0	1000.0	1963999	1048.7241	134.08786	1151.7727	-2134.1738	1048.7244	134.0752	1150.5771	-2068.657	7.707388	4.577158	106.93559	-12.592491	-1046.5961	137.28242	34441.683168172836
492	12293.89	94.444466	12451.704	12215.462	12965.067	143.93399	13175.19	12731.52	1000.0	1000.0	1967999	1048.419	136.13377	1163.225	-2376.3604	1048.417	136.14224	1161.8872	-2367.0063	7.808831	4.666639	162.28593	-12.943931	-1046.2782	146.9271	34518.03539443016
493	10244.191	3691.3008	12579.148	3859.1553	12235.258	2047.4177	13259.143	6119.796	1000.0	1000.0	1971999	1048.3989	137.09148	1149.9191	-3055.5693	1048.3999	137.07121	1154.0315	-3104.2263	7.7904344	4.935854	225.01456	-13.16269	-1046.2377	120.88456	34589.008517980576
494	12182.336	230.40063	12448.808	11891.711	12436.368	120.92643	12568.979	12162.797	1000.0	1000.0	1975999	1047.5554	144.10158	1150.1486	-3497.8704	1047.5535	144.0769	1151.6637	-3559.5408	7.9295816	4.9380746	210.41898	-12.244078	-1045.4082	149.90837	34660.37672877312
495	11429.434	1488.7732	12477.342	8879.226	12653.245	76.15177	12775.282	12529.913	1000.0	1000.0	1979999	1047.8961	140.32556	1152.9891	-3418.2139	1047.8959	140.33722	1148.7305	-3442.4187	7.8020744	4.683125	111.920845	-14.102799	-1045.7115	126.80691	34736.237317085266
496	11127.144	2056.6948	12452.609	7569.2275	12683.578	105.66773	12833.719	12497.843	1000.0	1000.0	1983999	1047.4291	141.92125	1149.3037	-2624.611	1047.4277	141.94218	1150.5253	-2830.0142	7.98791	4.6346545	154.98605	-12.753061	-1045.313	141.086	34805.735345840454
497	12262.764	129.54364	12410.809	12057.326	12870.901	95.41739	12999.682	12664.923	1000.0	1000.0	1987999	1048.111	141.22171	1151.8181	-1830.0096	1048.1105	141.22726	1153.9945	-1869.4797	7.8319907	4.6195936	132.1367	-13.882223	-1045.9762	107.18865	34881.73075962067
498	10062.822	3818.0808	12322.528	3450.047	12783.773	1265.3324	13453.926	9012.508	1000.0	1000.0	1991999	1047.833	142.10687	1158.8103	-1014.6997	1047.8312	142.1	1151.4874	-1148.1167	7.8256855	4.8080406	199.15071	-11.573956	-1045.6936	122.82939	34944.163486003876
499	12321.621	141.28458	12472.339	12134.055	12713.469	117.37069	12939.005	12467.116	1000.0	1000.0	1995999	1048.9521	139.54596	1155.8317	-1233.5226	1048.949	139.5706	1156.5468	-1229.367	7.886107	4.903179	223.79929	-12.101851	-1046.8192	144.68213	35006.080542087555
500	12292.149	130.7827	12487.961	12171.409	12761.537	239.76472	13104.97	12383.119	1000.0	1000.0	1999999	1048.6152	139.06805	1623.688	-929.46265	1048.6152	139.07866	1646.1993	-1028.7516	7.8479276	4.7855525	165.77054	-11.887354	-1046.479	141.39694	35068.04531598091
501	12221.35	187.75485	12485.536	12025.762	12186.834	215.69763	12521.648	11898.22	1000.0	1000.0	2003999	1049.6768	139.00684	3797.3406	-382.42404	1049.679	138.98538	3807.0588	-530.01086	8.111918	4.731294	135.8046	-13.961496	-1047.5754	177.83351	35130.213067531586
502	12063.857	189.48755	12359.166	11868.817	11442.546	2705.1543	12823.396	3388.7556	1000.0	1000.0	2007999	1050.1731	148.33824	5727.8936	-160.6048	1050.1737	148.3228	5700.105	-243.32942	8.146793	4.7088685	124.47317	-13.381598	-1048.0786	138.56485	35192.0570936203
503	10197.168	3597.3982	12369.686	3969.433	12588.477	179.6822	12848.035	12301.224	1000.0	1000.0	2011999	1050.5198	157.28777	6754.928	-309.32053	1050.522	157.24767	6631.043	-212.47176	8.146294	6.0667963	426.22427	-12.421057	-1048.4229	144.43237	35254.01319670677
504	12163.73	191.89389	12323.019	11845.918	12867.039	283.68622	13273.179	12280.371	1000.0	1000.0	2015999	1050.6897	153.96829	6607.378	-64.15698	1050.6877	153.96022	6356.384	-117.22161	7.9425607	5.008045	338.9158	-11.777538	-1048.5421	144.8981	35315.992013931274
505	12134.318	341.56024	12619.424	11655.01	12948.936	170.90195	13166.781	12600.935	1000.0	1000.0	2019999	1051.2509	156.39449	5958.0117	-116.40678	1051.2521	156.38026	6024.3027	-174.31273	7.877842	4.710919	115.65958	-12.374855	-1049.1841	137.84103	35377.945845365524
506	10387.9375	3148.1143	12462.554	4944.5757	11554.399	1650.2144	12675.191	6812.241	1000.0	1000.0	2023999	1051.4672	160.29713	6117.132	-58.93585	1051.4663	160.28772	6084.8804	-60.897915	7.8935075	4.818994	164.90831	-11.22328	-1049.3688	131.85765	35439.868455171585
507	12271.15	159.76848	12523.17	12079.575	12312.486	991.18884	13071.325	9452.133	1000.0	1000.0	2027999	1051.462	164.61896	6586.546	-222.80699	1051.4614	164.63327	6504.664	-475.98657	7.8865886	4.870215	141.50224	-11.700119	-1049.3762	135.25697	35501.815470695496
508	12281.459	75.807045	12411.998	12225.352	12255.771	1345.6028	12987.552	8247.449	1000.0	1000.0	2031999	1052.5922	166.68704	7007.3467	-257.23734	1052.5929	166.68492	6985.498	-369.6576	8.083816	4.734358	159.43675	-14.863481	-1050.54	129.93387	35564.07197546959
509	11933.826	276.0515	12178.149	11468.309	11287.115	2246.4175	12902.285	5699.7026	1000.0	1000.0	2035999	1053.3015	169.94368	7024.506	-399.10248	1053.3008	169.92659	7024.9854	-147.37508	8.086415	4.811628	158.82957	-12.129433	-1051.2384	140.00888	35626.30625629425
510	12222.121	253.29665	12485.577	11888.217	12830.719	204.08987	13120.031	12472.8125	1000.0	1000.0	2039999	1054.607	175.99054	7568.597	-110.98823	1054.6084	175.9756	7600.8965	-129.46928	8.054661	4.7533884	211.65868	-13.6780405	-1052.5479	143.4185	35688.401183366776
511	11815.123	281.47144	12242.629	11453.136	11563.235	1834.1812	12434.759	6130.6167	1000.0	1000.0	2043999	1055.1478	173.64284	7865.332	-265.0177	1055.1471	173.62462	7919.117	-354.4654	8.045702	4.7179093	118.307526	-12.326681	-1053.1302	167.02937	35750.636382102966
512	9511.367	3733.9119	12053.8955	3081.092	12525.201	340.98273	13027.64	11768.85	1000.0	1000.0	2047999	1055.8337	194.54932	9568.804	-298.07083	1055.8364	194.53458	9569.125	-308.7343	8.01526	4.7904553	121.61295	-12.637173	-1053.808	190.71416	35812.877365112305
