Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageTestEnv1Ret	StdTestEnv1Ret	MaxTestEnv1Ret	MinTestEnv1Ret	AverageEnv1Ret	StdEnv1Ret	MaxEnv1Ret	MinEnv1Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
27	400.87872	24.35012	437.8823	336.2629	-42.83399	33.719913	-8.864629	-98.69662	4712.158	80.19606	4821.4233	4589.235	3640.9011	197.8191	3958.1514	3413.2078	3598.0674	171.74982	3859.4548	3377.2021	5113.0366	69.53811	5216.1143	4990.287	1000.0	1000.0	107999	202.1274	55.897472	315.2408	25.533321	202.12706	55.901157	315.05328	27.39354	-3.0177243	3.832785	22.993786	-19.01688	-407.56656	19.768795	9191.020201206207
28	452.04828	45.14398	536.46967	377.33456	-146.59344	48.59049	-67.0905	-198.50061	4968.0317	129.51256	5148.075	4768.7827	2590.2964	994.5639	3936.988	1145.0989	2443.7031	1039.7625	3869.8977	946.5982	5420.08	109.43221	5546.9565	5204.019	1000.0	1000.0	111999	213.16422	59.672207	332.71902	23.106972	213.16396	59.676105	332.59195	23.398834	-2.8353653	3.9142897	21.9415	-19.164206	-429.64932	20.861467	9575.84343957901
29	498.62802	20.513767	537.2017	471.34872	-61.171593	28.620224	-32.69944	-93.85368	4660.3794	59.336002	4743.33	4553.6045	3906.9048	152.68353	4013.0327	3643.172	3845.7334	137.83585	3955.3738	3610.4573	5159.0073	55.388317	5220.9854	5046.6963	1000.0	1000.0	115999	223.67108	63.29959	343.72552	24.742767	223.6712	63.30482	343.5288	26.023453	-2.7534509	3.9746616	25.998463	-19.669514	-450.62326	22.527136	9949.72926235199
30	287.58505	19.436962	319.15698	260.29855	-103.16791	93.05481	-32.49504	-260.27606	5183.8955	130.15627	5359.708	4874.966	3234.579	1015.68164	3872.388	1477.1451	3131.4114	1105.9302	3808.1687	1216.869	5471.4795	139.54935	5678.8647	5148.5864	1000.0	1000.0	119999	233.4443	66.318634	353.64474	12.672733	233.44356	66.3239	352.1994	24.88314	-2.7036567	4.006337	27.271027	-18.430832	-470.08063	23.373934	10380.706068277359
31	422.97476	17.900139	444.2246	382.3542	-85.14755	25.688213	-47.47808	-116.540794	4730.2427	84.91936	4887.001	4621.7373	4003.1704	232.78308	4216.4077	3617.1362	3918.0225	209.57881	4117.746	3569.6582	5153.218	78.522156	5322.4463	5052.903	1000.0	1000.0	123999	242.83076	68.672485	360.1059	21.901712	242.82993	68.677734	362.19342	27.371136	-2.6390874	4.0352917	24.633585	-21.617332	-488.83932	23.827602	10910.743902921677
32	65.90833	45.460644	155.214	5.664274	-96.19425	23.844896	-70.34629	-135.11856	5408.399	77.14108	5519.322	5268.136	4211.822	147.16788	4370.569	3971.4585	4115.6274	149.80647	4282.5864	3880.129	5474.307	76.18478	5624.4517	5326.2446	1000.0	1000.0	127999	251.5187	70.92204	373.0117	6.711791	251.51822	70.92663	372.7843	5.6689053	-2.5647757	4.070509	29.77549	-18.417553	-506.1216	25.348907	11417.537320375443
33	551.0807	44.836884	636.97186	483.47263	-14.153585	92.74286	142.27695	-96.91083	5312.9023	162.46213	5538.6616	5037.425	4394.888	157.18234	4617.436	4177.8345	4380.7344	190.14159	4580.08	4080.9236	5863.9834	151.947	6060.013	5627.5186	1000.0	1000.0	131999	260.24777	72.99593	394.2438	20.072891	260.24792	72.99929	388.4421	19.337381	-2.3976219	4.121417	29.140875	-18.331024	-523.57635	25.02675	11732.02965259552
34	441.8795	29.488218	474.29984	376.78104	-45.83629	76.04478	79.26145	-122.484825	5554.685	69.50894	5638.7563	5429.3125	4540.2524	251.69934	4822.409	4195.2144	4494.4165	299.3567	4813.3887	4072.7297	5996.564	63.541065	6095.345	5899.92	1000.0	1000.0	135999	269.28818	75.147736	396.74728	21.364399	269.28787	75.152275	395.55905	23.037605	-2.3242729	4.1623178	37.073463	-17.356474	-541.642	25.991455	12056.630755662918
35	383.43497	50.558544	466.4993	292.75058	-112.08681	54.12086	-47.877125	-195.18593	4954.143	257.3618	5378.884	4542.3696	3772.9375	1451.3293	4738.5186	1264.8718	3660.8506	1498.3827	4651.8374	1069.6859	5337.577	292.50467	5845.383	4871.935	1000.0	1000.0	139999	277.59448	78.20211	403.68585	17.311348	277.5942	78.20465	403.70016	8.142604	-2.2218468	4.232195	39.404305	-18.395111	-558.3091	26.862257	12436.54508972168
36	252.25586	33.811832	304.3124	198.29291	-147.9808	45.482216	-80.24089	-192.45935	5747.466	81.583176	5903.132	5599.744	4651.037	215.68059	4882.0254	4420.4517	4503.056	176.65201	4695.61	4287.6445	5999.721	82.21665	6173.568	5863.294	1000.0	1000.0	143999	285.8961	81.08496	412.9368	13.913399	285.8965	81.0877	418.12134	12.242861	-2.1549842	4.277019	48.17997	-18.30278	-574.8412	28.42876	12835.242466926575
