Epoch	AverageTestEnv0Ret	StdTestEnv0Ret	MaxTestEnv0Ret	MinTestEnv0Ret	AverageEnv0Ret	StdEnv0Ret	MaxEnv0Ret	MinEnv0Ret	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
36	-107.930176	4.2529907	-100.50964	-114.48265	-214.11104	49.710415	-157.03023	-277.19293	-214.11104	49.710415	-157.03023	-277.19293	-107.930176	4.2529907	-100.50964	-114.48265	1000.0	1000.0	143999	141.41994	18.79832	172.7308	13.678831	141.42004	18.797384	173.40073	15.193599	-0.7753483	2.4480405	25.487448	-12.957244	47.762543	4.4410644	7342.71794462204
37	-100.667595	3.189816	-94.08851	-106.40863	-181.59357	79.781166	-76.48146	-272.80194	-181.59357	79.781166	-76.48146	-272.80194	-100.667595	3.189816	-94.08851	-106.40863	1000.0	1000.0	147999	142.62732	18.921228	172.92227	16.252567	142.6275	18.920153	173.95378	17.675179	-0.80697024	2.3929038	17.034718	-15.845984	46.704514	4.233794	7602.483639240265
38	-95.65478	3.729482	-88.15576	-100.4206	-194.10231	71.58402	-91.27565	-270.3471	-194.10231	71.58402	-91.27565	-270.3471	-95.65478	3.729482	-88.15576	-100.4206	1000.0	1000.0	151999	144.21631	18.780926	174.90642	8.749234	144.21648	18.779434	176.35005	10.375773	-0.6511605	2.4486952	18.507511	-12.978922	47.666767	4.547203	7870.474669933319
39	-114.346985	2.1164713	-110.6167	-117.420334	-174.58386	23.008171	-136.98938	-199.18863	-174.58386	23.008171	-136.98938	-199.18863	-114.346985	2.1164713	-110.6167	-117.420334	1000.0	1000.0	155999	145.14986	18.815796	175.77202	8.855857	145.14983	18.815153	176.61322	8.6270685	-0.6816999	2.4493651	22.96433	-15.000133	48.331425	4.2849855	8138.152796983719
40	-304.36166	17.382122	-283.8742	-351.58298	-152.17087	17.819443	-126.26548	-174.47736	-152.17087	17.819443	-126.26548	-174.47736	-304.36166	17.382122	-283.8742	-351.58298	1000.0	1000.0	159999	146.36256	18.6651	176.35538	14.340759	146.36269	18.664316	178.87051	12.836203	-0.6619606	2.437137	16.87762	-13.996177	48.275658	4.206194	8406.399182796478
41	-173.91956	11.313261	-154.32928	-191.65736	-177.38187	40.89006	-142.10605	-247.0157	-177.38187	40.89006	-142.10605	-247.0157	-173.91956	11.313261	-154.32928	-191.65736	1000.0	1000.0	163999	147.54092	18.675694	177.36476	11.79623	147.54106	18.6744	178.74014	9.720505	-0.71117026	2.4076588	18.34103	-13.913087	48.565056	4.105408	8657.365008354187
42	19.894733	26.88548	72.38423	-12.489371	-215.13168	18.383116	-185.60204	-232.13857	-215.13168	18.383116	-185.60204	-232.13857	19.894733	26.88548	72.38423	-12.489371	1000.0	1000.0	167999	148.0711	18.71401	177.24512	8.346434	148.07127	18.713295	178.46608	5.8351545	-0.7002984	2.435549	24.962748	-14.293862	48.871292	4.0121393	8866.345982313156
43	90.3616	23.172071	134.18776	40.69538	-187.72754	86.75144	-98.8436	-328.39972	-187.72754	86.75144	-98.8436	-328.39972	90.3616	23.172071	134.18776	40.69538	1000.0	1000.0	171999	148.15195	20.521402	178.67589	12.350138	148.15196	20.519955	179.99934	8.720146	-0.7147515	2.430816	34.599796	-13.741655	47.727047	3.9132063	9076.276883602142
44	-189.85695	30.105827	-144.52043	-234.03738	-194.15466	31.743387	-159.35051	-236.40923	-194.15466	31.743387	-159.35051	-236.40923	-189.85695	30.105827	-144.52043	-234.03738	1000.0	1000.0	175999	148.88226	20.55658	179.66074	8.563883	148.88255	20.55543	179.0885	8.177319	-0.75145173	2.41234	26.80231	-13.640852	48.183754	4.0756273	9293.618210315704
45	-151.34216	32.093376	-99.73501	-205.98878	-111.51917	96.115	-1.5077959	-229.97034	-111.51917	96.115	-1.5077959	-229.97034	-151.34216	32.093376	-99.73501	-205.98878	1000.0	1000.0	179999	149.57245	20.538395	181.34802	6.1442623	149.57272	20.536335	182.04001	2.8883753	-0.67227143	2.4548156	24.33831	-15.043818	49.012665	4.467802	9524.637630701065
